fecha,cliente_ref,sku,unidades,kilos,valor,canal_fuente,regional_fuente,fuente,archivo,cliente_id,cliente,metodo_cliente,score_cliente,canal,regional,sku_valido,descripcion_producto,peso_kg,unidad,variedad,subcategoria,categoria,tipo_producto,marca,origen,duplicado_exacto
2025-11-23,C018,130101,13,1.95,66030,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-24,C018,130101,32,4.8,169590,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-25,C018,130101,27,4.05,140660,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-26,C018,130101,32,4.8,163730,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-27,CADENA 1,130101,31,4.65,159950,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-28,C018,130101,26,3.9,134120,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-29,C018,130101,41,6.15,214010,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-11-30,C018,130101,25,3.75,128250,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-01,C018,130101,30,4.5,156290,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-02,C018,130101,33,4.95,167070,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-03,CADENA 1,130101,18,2.7,94050,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-04,C018,130101,36,5.4,182280,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-05,C018,130101,26,3.9,132610,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-06,C018,130101,34,5.1,172520,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-07,C018,130101,25,3.75,126770,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-08,C018,130101,41,6.15,212170,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-09,C018,130101,41,6.15,216450,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-10,C018,130101,30,4.5,154230,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-11,C018,130101,31,4.65,164720,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-12,C018,130101,37,5.55,195660,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-13,Cadena 1,130101,41,6.15,216090,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-14,C018,130101,22,3.3,112620,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-15,C018,130101,21,3.15,108360,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-16,C018,130101,41,6.15,207330,Hard Discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-17,C018,130101,29,4.35,147300,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-18,C018,130101,28,4.2,143670,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-19,C018,130101,29,4.35,150130,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-20,Cadena Uno,130101,25,3.75,131250,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-21,Cadena Uno,130101,30,4.5,154060,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-22,C018,130101,21,3.15,106230,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-23,C018,130101,37,5.55,196510,Hard Discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-24,C018,130101,30,4.5,157390,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-25,CADENA 1,130101,26,3.9,136920,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-26,C018,130101,29,4.35,153270,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-27,C018,130101,37,5.55,193960,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-28,C018,130101,17,2.55,86110,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-29,C018,130101,35,5.25,177040,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-30,C018,130101,38,5.7,192500,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-12-31,C018,130101,26,3.9,135470,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-01,C018,130103,16,4.608,120920,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-02,C018,130103,16,4.608,122200,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-03,C018,130103,18,5.184,137660,Hard Discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-04,C018,130103,19,5.472,139800,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-05,C018,130103,18,5.184,135060,Hard Discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-06,CADENA 1,130103,16,4.608,122310,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-07,C018,130103,14,4.032,106820,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-08,C018,130103,22,6.336,165060,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-09,C018,130103,17,4.896,128530,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-10,C018,130103,19,5.472,144240,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-11,C018,130103,9,2.592,67320,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-12,C018,130103,9,2.592,68370,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-13,Cadena 1,130103,10,2.88,72990,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-14,C018,130103,19,5.472,141550,Discounters,,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-15,C018,130103,17,4.896,125270,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-16,C018,130103,19,5.472,140570,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-17,C018,130103,15,4.32,113800,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-18,C018,130103,13,3.744,96640,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-19,C018,130103,18,5.184,136840,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-20,Cadena Uno,130103,11,3.168,80440,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-21,C018,130103,12,3.456,87620,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-22,C018,130103,18,5.184,137610,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-23,C018,130103,12,3.456,89120,Discounters,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-24,C018,130103,19,5.472,144340,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-25,C018,130103,18,5.184,135240,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-26,C018,130103,21,6.048,155180,Hard discount,,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-27,C018,130103,8,2.304,60820,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-28,C018,130103,11,3.168,82320,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-29,C018,130103,13,3.744,98170,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-30,Cadena 1,130103,17,4.896,125350,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-07-31,Cadena Uno,130103,14,4.032,103830,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,nombre_normalizado,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-08-01,C018,130103,23,6.624,174420,Discounters,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-08-02,C018,130103,14,4.032,106750,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-08-03,C018,130103,13,3.744,95650,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-08-04,C018,130103,17,4.896,126270,Hard discount,Occidente,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-08-05,C018,130103,18,5.184,133020,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-08-06,C018,130103,14,4.032,105880,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-08-07,C018,130103,10,2.88,73260,Hard discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-08-08,C018,130103,16,4.608,118570,Hard Discount,OCCIDENTE,POS_SHARE_H2,Sell_out_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
